entropy,has_ip,numDigits,urlLength,numParameters,numFragments,isEncoded,numEncodedChar,numberOfPeriods,urlHasPortInString,num_%20,num_@,numSubDomains,hasHttp,hasHttps,urlAge,urlIntendedLifeSpan,urlLifeRemaining,urlIsLive,daysSinceExpiration,bodyLength,numTitles,numImages,numLinks,scriptLength,specialChars,sscr,sbr,bscr,numberOfWhitespace,numberOfIncludedElements,numberOfDoubleDocuments,numberOfIframes,File
-4.143541334,0,0,41,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,3807,4017,209,TRUE,209,453,3,1,1,0,86,0,0,0.189845475,171,0,-1,0,tt-data/phish_links_tiny
-4.881142681,0,16,62,1,0,FALSE,0,2,FALSE,0,0,2,TRUE,FALSE,314,365,50,TRUE,50,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/phish_links_tiny
-3.884155095,0,1,27,0,0,FALSE,0,2,FALSE,0,0,1,TRUE,FALSE,0,0,0,TRUE,0,1773,0,0,1,1606,581,2.764199656,0.905809363,0.327693175,85,6,0,0,tt-data/phish_links_tiny
-4.15848006,0,0,55,0,0,FALSE,0,3,FALSE,0,0,4,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/phish_links_tiny
-4.077819531,0,0,32,0,0,FALSE,0,1,FALSE,0,0,1,FALSE,TRUE,1892,2191,298,TRUE,298,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/phish_links_tiny
-3.646439345,0,0,20,0,0,FALSE,0,1,FALSE,0,0,0,TRUE,FALSE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/phish_links_tiny
-4.056564762,0,4,30,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,3743,4017,273,TRUE,273,741,2,0,1,0,212,0,0,0.286099865,0,0,0,0,tt-data/phish_links_tiny
-4.259743133,0,4,80,0,0,FALSE,0,1,FALSE,0,0,6,TRUE,FALSE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/phish_links_tiny
-4.127283134,0,2,33,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,3807,4017,209,TRUE,209,927,1,0,0,439,280,1.567857143,0.473570658,0.302049622,158,1,1,0,tt-data/phish_links_tiny
-4.366091329,0,6,38,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,3743,4017,273,TRUE,273,741,2,0,1,0,212,0,0,0.286099865,0,0,0,0,tt-data/phish_links_tiny
-4.446342951,0,10,55,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,1403,1461,57,FALSE,57,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/phish_links_tiny
-4.36382639,0,6,36,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,3743,4017,273,TRUE,273,741,2,0,1,0,212,0,0,0.286099865,0,0,0,0,tt-data/phish_links_tiny
-4.346439345,0,6,40,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,3743,4017,273,TRUE,273,741,2,0,1,0,212,0,0,0.286099865,0,0,0,0,tt-data/phish_links_tiny
-4.848124408,0,9,53,0,0,FALSE,0,1,FALSE,0,0,1,FALSE,TRUE,27,365,337,FALSE,337,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/phish_links_tiny
-4.023802147,0,0,48,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,3600,3651,51,TRUE,51,926,1,0,1,82,280,0.292857143,0.088552916,0.30237581,0,0,0,0,tt-data/phish_links_tiny
-1.584962501,0,0,3,0,0,FALSE,0,0,FALSE,0,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.189238256,0,0,42,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,7207,7305,97,TRUE,97,166,1,0,0,0,31,0,0,0.186746988,0,0,0,0,tt-data/benign_links
-4.218720136,0,0,51,0,0,FALSE,0,3,FALSE,0,0,4,FALSE,TRUE,11338,11472,133,TRUE,133,1720,1,1,1,0,440,0,0,0.255813953,0,0,0,0,tt-data/benign_links
-4.984928942,0,18,81,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,10089,10226,136,TRUE,136,51816,4,61,74,48167,16088,2.993970661,0.929577737,0.310483248,0,2,0,0,tt-data/benign_links
-3.89366069,0,0,25,0,0,FALSE,0,2,FALSE,0,0,0,FALSE,TRUE,2639,2922,282,FALSE,282,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.812822448,0,12,59,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,9486,12418,2932,TRUE,2932,168915,0,0,0,113447,46008,2.465810294,0.671621822,0.272373679,2809,5,0,0,tt-data/benign_links
-4.386630254,0,7,98,0,0,FALSE,0,2,FALSE,0,0,4,FALSE,TRUE,5187,5844,656,TRUE,656,25,0,0,0,0,14,0,0,0.56,0,0,-1,0,tt-data/benign_links
-4.243019908,0,0,63,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,1530,1826,295,FALSE,295,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.621267947,0,6,84,0,0,FALSE,0,3,FALSE,0,0,4,FALSE,TRUE,10287,10593,305,FALSE,305,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.698572721,0,5,96,2,0,FALSE,0,4,FALSE,0,0,1,FALSE,TRUE,5922,6208,285,TRUE,285,3441,2,2,49,1320,845,1.562130178,0.383609416,0.245568149,14062,2,0,0,tt-data/benign_links
-3.628072996,0,0,30,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,7633,7670,36,FALSE,36,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.647609267,0,6,87,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,0,0,0,TRUE,0,3101,2,1,1,2839,601,4.723793677,0.915511125,0.193808449,0,0,0,0,tt-data/benign_links
-4.618011557,0,0,43,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,6606,6939,332,TRUE,332,285693,0,0,14,280081,46432,6.032068401,0.980356537,0.162524108,2491,11,0,1,tt-data/benign_links
-4.129219687,0,0,44,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,8265,8400,134,FALSE,134,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-3.964638757,0,0,39,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,9390,9495,104,TRUE,104,0,0,0,0,0,0,0,0,0,0,0,-3,0,tt-data/benign_links
-4.233618885,0,0,39,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,9462,10958,1495,FALSE,1495,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.228233609,0,1,47,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,7009,7305,295,TRUE,295,2927,2,1,1,2669,575,4.64173913,0.911855142,0.196446874,0,0,0,0,tt-data/benign_links
-3.795088586,0,0,23,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,6834,8400,1565,TRUE,1565,49720,26,11,76,22038,13434,1.640464493,0.443242156,0.270193081,4552,15,0,0,tt-data/benign_links
-4.630836562,0,8,110,0,0,TRUE,1,3,FALSE,0,0,4,FALSE,TRUE,13530,13664,133,FALSE,133,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.390387105,0,0,55,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,5516,5844,327,TRUE,327,7379,4,26,237,4152,2520,1.647619048,0.56267787,0.34150969,2226,12,0,0,tt-data/benign_links
-5.115698903,0,12,128,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,5283,5478,194,FALSE,194,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-3.825251737,0,0,26,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,10223,13515,3292,TRUE,3292,110746,59,28,364,94980,35372,2.685174714,0.857638199,0.31939754,66694,6,0,4,tt-data/benign_links
-4.21535478,0,7,36,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,9935,10226,290,TRUE,290,27,1,0,0,0,3,0,0,0.111111111,0,0,0,0,tt-data/benign_links
-4.548283243,0,8,79,0,0,FALSE,0,4,FALSE,0,0,5,FALSE,TRUE,10652,11324,671,FALSE,671,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.077819531,0,0,32,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,8685,11525,2840,FALSE,2840,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.309101316,0,0,33,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,5726,5844,117,FALSE,117,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.02085512,0,0,34,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,6623,7670,1046,FALSE,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.038499899,0,0,39,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,8265,8400,134,FALSE,134,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.065079515,0,0,36,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.716802134,0,7,168,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,8722,10592,1870,TRUE,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-3.987326145,0,0,40,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,9948,10957,1008,FALSE,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.510435501,0,6,50,0,0,FALSE,0,2,FALSE,0,0,5,FALSE,TRUE,7441,8036,594,TRUE,594,1328,0,0,0,1328,452,2.938053097,1,0.340361446,273,0,-2,0,tt-data/benign_links
-4.351968967,0,1,49,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,9596,9860,263,TRUE,263,1495,1,2,2,921,489,1.883435583,0.616053512,0.327090301,0,0,0,0,tt-data/benign_links
-4.155431641,0,0,45,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.531832371,0,4,60,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,0,0,0,TRUE,0,738,0,0,0,738,213,3.464788732,1,0.288617886,248,0,-1,0,tt-data/benign_links
-4.274621469,0,0,76,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,10610,12420,1809,FALSE,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.632229548,0,15,58,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,9486,12418,2932,TRUE,2932,285814,0,0,0,230348,83130,2.770937086,0.805936728,0.290853492,4170,9,0,0,tt-data/benign_links
-4.300359261,0,4,68,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,1350,1461,110,TRUE,110,37,1,0,0,0,4,0,0,0.108108108,0,0,0,0,tt-data/benign_links
-4.214262796,0,0,39,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,10223,13515,3292,TRUE,3292,103338,13,7,154,95173,33901,2.807380313,0.920987439,0.328059378,48623,6,0,4,tt-data/benign_links
-3.736243413,0,0,30,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,9771,9860,88,FALSE,88,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.659218058,0,17,72,0,0,FALSE,0,2,FALSE,0,0,5,FALSE,TRUE,10688,11687,998,TRUE,998,17653,13,15,94,13476,4756,2.833473507,0.763382994,0.269415963,9612,7,0,1,tt-data/benign_links
-4.713972875,0,7,62,1,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,9402,9861,458,TRUE,458,2504,1,2,1,1956,535,3.656074766,0.78115016,0.213658147,0,1,0,0,tt-data/benign_links
-3.976352237,0,0,41,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,1521,1826,304,TRUE,304,138,1,0,0,0,28,0,0,0.202898551,0,0,0,0,tt-data/benign_links
-4.823595877,0,16,72,0,0,FALSE,0,2,FALSE,0,0,5,FALSE,TRUE,8356,8765,409,TRUE,409,1156,0,1,1,0,321,0,0,0.277681661,0,1,-1,0,tt-data/benign_links
-4.537210438,0,6,60,0,0,FALSE,0,4,FALSE,0,0,2,FALSE,TRUE,8187,8217,30,FALSE,30,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.120635071,0,0,36,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,9887,12055,2167,TRUE,2167,43369,23,10,82,37246,14282,2.607898053,0.858816205,0.329313565,10399,8,0,0,tt-data/benign_links
-4.569282339,0,8,71,0,0,FALSE,0,3,FALSE,0,0,4,FALSE,TRUE,9643,9860,216,TRUE,216,89441,1,2,12,54823,24262,2.259624104,0.612951555,0.27126262,0,5,0,0,tt-data/benign_links
-3.929214455,0,0,31,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,7949,8766,816,TRUE,816,39460,11,9,81,31314,10701,2.926268573,0.793563102,0.271186011,7022,10,4,0,tt-data/benign_links
-4.301822439,0,0,66,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,8509,9132,622,TRUE,622,82144,8,10,56,31993,22458,1.424570309,0.389474581,0.273397935,0,31,1,1,tt-data/benign_links
-4.670083055,0,5,74,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,10365,10956,591,TRUE,591,899,0,3,3,150,311,0.482315113,0.166852058,0.345939933,0,0,0,0,tt-data/benign_links
-4.317102257,0,6,79,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,5612,5844,231,TRUE,231,164,1,0,0,0,28,0,0,0.170731707,0,0,0,0,tt-data/benign_links
-4.291235576,0,0,57,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,8558,10593,2034,TRUE,2034,7789,0,1,0,7635,2326,3.282459157,0.980228527,0.298626268,4344,3,0,0,tt-data/benign_links
-3.987217848,0,0,39,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,8265,8400,134,FALSE,134,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.469999278,0,0,43,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,6606,6939,332,TRUE,332,25,0,0,0,0,14,0,0,0.56,5161,0,-1,0,tt-data/benign_links
-4.159517481,0,4,41,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,8157,8400,242,TRUE,242,36,0,0,0,0,6,0,0,0.166666667,13,2,-1,2,tt-data/benign_links
-4.144974678,0,0,48,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,6119,6940,820,TRUE,820,14281,13,20,57,12685,4436,2.859558161,0.88824312,0.310622505,1418,9,0,1,tt-data/benign_links
-4.375814584,0,0,48,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,8402,8765,363,TRUE,363,12807,22,13,76,4634,3104,1.492912371,0.361833372,0.242367455,7843,3,0,1,tt-data/benign_links
-4.064354625,0,0,42,0,0,FALSE,0,4,FALSE,0,0,2,FALSE,TRUE,8421,9132,710,FALSE,710,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.643936765,0,4,67,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,8467,8766,298,TRUE,298,2194,0,16,50,1297,692,1.874277457,0.591157703,0.315405652,6302,2,0,0,tt-data/benign_links
-4.011980079,0,0,42,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.459566614,0,12,92,0,0,FALSE,0,3,FALSE,0,0,6,FALSE,TRUE,13018,13518,499,FALSE,499,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.59144504,0,6,94,0,0,FALSE,0,6,FALSE,0,0,3,FALSE,TRUE,5990,6939,948,FALSE,948,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.74180143,0,5,81,0,0,TRUE,1,3,FALSE,0,0,5,FALSE,TRUE,7441,8036,594,FALSE,594,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.503188863,0,0,69,1,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,9910,10228,317,TRUE,317,2998,2,1,1,2734,586,4.66552901,0.911941294,0.195463642,0,0,0,0,tt-data/benign_links
-4.321849021,0,5,54,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,9628,9860,231,TRUE,231,186,1,0,0,0,31,0,0,0.166666667,0,0,0,0,tt-data/benign_links
-4.782931074,0,8,73,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,6641,6939,297,TRUE,297,13274,11,0,60,10905,3923,2.779760387,0.821530812,0.295540154,0,37,0,0,tt-data/benign_links
-4.858763502,0,8,72,0,0,TRUE,4,3,FALSE,4,0,1,FALSE,TRUE,2328,2556,227,TRUE,227,1744,3,1,1,1425,599,2.378964942,0.817087156,0.343463303,432,4,0,0,tt-data/benign_links
-3.878584802,0,0,35,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,8457,8766,308,TRUE,308,25,0,0,0,0,14,0,0,0.56,1097,0,-1,0,tt-data/benign_links
-4.212744921,0,0,60,0,0,FALSE,0,4,FALSE,0,0,2,FALSE,TRUE,10069,10957,887,FALSE,887,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.188982197,0,4,45,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,10287,10593,305,FALSE,305,926045,7,59,308,809106,239094,3.384049788,0.873722119,0.258188317,38688,33,0,0,tt-data/benign_links
-4.45447434,0,4,82,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,5471,5478,6,FALSE,6,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-3.78346519,0,0,25,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,9634,10225,591,TRUE,591,1687,6,9,43,1,320,0.003125,0.000592768,0.189685833,1847,2,0,0,tt-data/benign_links
-3.957295874,0,0,35,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.562022279,0,0,75,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,8221,8400,178,FALSE,178,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.123231429,0,0,30,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,5486,5844,357,TRUE,357,319135,0,2,3,0,11737,0,0,0.036777539,0,0,0,0,tt-data/benign_links
-4.689361219,0,14,59,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,6019,6209,189,TRUE,189,135914,15,17,247,131899,36718,3.592216352,0.970459261,0.270156128,0,22,0,1,tt-data/benign_links
-4.423487651,0,0,43,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,6606,6939,332,TRUE,332,290587,0,0,14,284975,47089,6.051838009,0.980687367,0.162047855,2493,11,0,1,tt-data/benign_links
-4.581448695,0,4,91,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,9799,11527,1728,FALSE,1728,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.516510906,0,0,43,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,6606,6939,332,TRUE,332,0,0,0,0,0,0,0,0,0,2485,0,0,0,tt-data/benign_links
-4.338663285,0,0,41,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,9120,9495,375,TRUE,375,2479,1,2,1,1957,531,3.685499058,0.789431222,0.214199274,0,2,0,0,tt-data/benign_links
-4.528911686,0,7,76,0,0,FALSE,0,4,FALSE,0,0,4,FALSE,TRUE,9979,10226,246,FALSE,246,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.57203004,0,7,54,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,10287,10593,305,FALSE,305,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.064338937,0,0,44,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,8215,9131,915,TRUE,915,4707,4,1,51,2510,1097,2.288058341,0.533248354,0.233057149,0,8,0,0,tt-data/benign_links
-4.302524891,0,2,62,0,0,FALSE,0,3,FALSE,0,0,4,FALSE,TRUE,7949,8035,85,TRUE,85,164,1,0,0,0,28,0,0,0.170731707,0,0,0,0,tt-data/benign_links
-3.978410804,0,0,42,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,8732,8766,33,TRUE,33,16609,44,6,120,7043,3787,1.85978347,0.424047203,0.228008911,3204,13,0,0,tt-data/benign_links
-4.341556656,0,5,51,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,6086,6209,122,TRUE,122,8865,21,28,35,4310,2443,1.764224314,0.486181613,0.275578116,2014,16,0,0,tt-data/benign_links
-4.411602218,0,0,52,0,0,FALSE,0,2,FALSE,0,0,4,FALSE,TRUE,6095,6209,113,TRUE,113,8756,10,6,189,748,1946,0.384378212,0.085427136,0.222247602,1643,3,0,0,tt-data/benign_links
-4.464558039,0,0,44,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,9486,12418,2932,FALSE,2932,0,0,0,0,0,0,0,0,0,906,0,0,0,tt-data/benign_links
-4.391859796,0,0,71,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,10095,10226,130,FALSE,130,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.498955383,0,6,43,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,10365,10956,591,TRUE,591,899,0,3,3,150,311,0.482315113,0.166852058,0.345939933,0,0,0,0,tt-data/benign_links
-4.007742915,0,0,44,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,9799,11527,1728,TRUE,1728,25,0,0,0,0,14,0,0,0.56,28234,0,-1,0,tt-data/benign_links
-4.085628441,0,0,84,0,0,FALSE,0,2,FALSE,0,0,6,FALSE,TRUE,9892,10594,701,TRUE,701,20773,33,13,117,14687,4415,3.326613817,0.70702354,0.212535503,15441,33,0,0,tt-data/benign_links
-4.252172176,0,3,44,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,4268,4749,480,FALSE,480,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.135699553,0,1,38,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,9486,12418,2932,TRUE,2932,49975,1,1,47,49294,15107,3.262990667,0.986373187,0.302291146,890,1,0,0,tt-data/benign_links
-4.516510906,0,1,43,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,6606,6939,332,TRUE,332,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-3.997670276,0,0,38,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,6707,7670,962,TRUE,962,26560,59,38,56,18330,5542,3.307470227,0.690135542,0.208659639,19964,11,0,0,tt-data/benign_links
-4.532430192,0,6,76,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,4851,5113,261,FALSE,261,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.693798744,0,25,104,0,0,FALSE,0,2,FALSE,0,0,4,FALSE,TRUE,5203,5478,274,FALSE,274,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.694965906,0,19,84,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,0,0,0,TRUE,0,11344,0,2,3,0,2193,0,0,0.193318054,1816,0,0,0,tt-data/benign_links
-3.800182197,0,0,31,0,0,FALSE,0,3,FALSE,0,0,1,FALSE,TRUE,8499,9862,1362,FALSE,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.150158513,0,0,33,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,10223,13515,3292,TRUE,3292,107243,22,20,316,95092,34679,2.74206292,0.886696568,0.323368425,58595,6,0,4,tt-data/benign_links
-4.278351812,0,3,34,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.34719143,0,3,45,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,9887,12055,2167,TRUE,2167,41910,20,1,36,36463,13939,2.615897841,0.870031019,0.332593653,0,7,0,0,tt-data/benign_links
-4.578750299,0,6,82,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,1334,1827,492,FALSE,492,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.413732408,0,0,63,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,8068,11321,3253,FALSE,3253,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.513003773,0,9,115,0,0,FALSE,0,4,FALSE,0,0,4,FALSE,TRUE,11785,12052,266,FALSE,266,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.118484911,0,0,39,0,0,FALSE,0,2,FALSE,0,0,1,FALSE,TRUE,10223,13515,3292,TRUE,3292,107738,21,26,338,95188,34619,2.749588376,0.883513709,0.321325809,58718,6,0,4,tt-data/benign_links
-4.377049763,0,2,60,0,0,FALSE,0,2,FALSE,0,0,3,FALSE,TRUE,7009,7305,295,TRUE,295,2969,2,1,1,2711,593,4.571669477,0.913102055,0.199730549,0,0,0,0,tt-data/benign_links
-4.283381406,0,4,37,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,6437,6574,136,FALSE,136,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.172206919,0,0,45,0,0,FALSE,0,3,FALSE,0,0,2,FALSE,TRUE,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.336621841,0,0,58,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,11860,12360,499,TRUE,499,15171,4,23,577,1127,2552,0.44161442,0.074286468,0.168215675,0,13,0,0,tt-data/benign_links
-4.261371358,0,0,58,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,9090,9130,39,FALSE,39,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.32645393,0,0,68,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,5862,6210,347,TRUE,347,164,1,0,0,0,28,0,0,0.170731707,0,0,0,0,tt-data/benign_links
-4.299896391,0,0,44,0,0,FALSE,0,3,FALSE,0,0,4,FALSE,TRUE,7441,8036,594,FALSE,594,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.59292891,0,17,101,0,0,FALSE,0,3,FALSE,0,0,3,FALSE,TRUE,10582,10592,10,FALSE,10,0,0,0,0,0,0,0,0,0,0,0,0,0,tt-data/benign_links
-4.037943719,0,0,45,0,0,FALSE,0,2,FALSE,0,0,2,FALSE,TRUE,4398,4749,350,TRUE,350,411130,0,2,0,370850,97384,3.80812043,0.902026123,0.236869117,0,54,0,0,tt-data/benign_links
